1493744738900.0,-0.002712223393045311,-0.0022014752370916753,0.00830231822971549,0
1493744763900.0,-0.00028861959957850354,0.0015393045310853532,0.009566807165437303,0
1493744788900.0,-0.0017,-0.0023,0.004,0
1493744813900.0,-0.0004,-0.0005,0.0068,0
1493744838900.0,-0.0011,-0.0001,0.0058,0
1493744863900.0,0.0003,-0.0004,0.0075,0
1493744888900.0,-0.0019,-0.0001,0.0074,0
1493744913900.0,-0.0006439560439560437,2.637362637362647e-05,0.01038021978021978,0
1493744938900.0,-0.0006,-0.0004,0.0063,0
1493744963900.0,0.03079196035242291,0.095234140969163,0.007608700440528635,0
1493744988900.0,0.01939328193832599,0.06076277533039648,0.008985352422907489,0
1493745013900.0,0.007994603524229073,0.02629140969162995,0.010362004405286344,0
1493745038900.0,-0.0003,0.0007,0.0095,0
1493745063900.0,0.0674,-0.0062,0.0221,0
1493745088900.0,-0.0001,-0.0021,0.0073,0
1493745113900.0,-0.0295,0.0131,0.1023,0
1493745138900.0,0.0034,0.0338,-0.0381,0
1493745163900.0,0.0095,-0.0085,0.0099,0
1493745188900.0,-0.0069999999999999,0.034,0.039,0
1493745213900.0,0.0436,-0.159,-0.0424,0
1493745238900.0,0.1675,0.039,0.0939,0
1493745263900.0,-0.0465,-0.0357,0.3172,0
1493745288900.0,0.1281,-0.0841,0.1826,0
1493745313900.0,0.0353,-0.0279,-0.0999,0
1493745338900.0,-0.0769,-0.0743,0.1853,0
1493745363900.0,-0.1653,0.0081,-0.4188,0
1493745388900.0,0.052,-0.0594,0.0439,0
1493745413900.0,-0.0157,0.005,0.0579,0
1493745438900.0,0.073,-0.023,-0.0033,0
1493745463900.0,0.0034,0.0301,0.0049,0
1493745488900.0,-0.0475,0.0037,-0.0087,0
1493745513900.0,0.0316,0.0056,-0.0806,0
1493745538900.0,-0.0037,0.0084,0.0201,0
1493745563900.0,-0.0258,-0.0576,0.0538,0
1493745588900.0,0.1059,0.1749,-0.0574,0
1493745613900.0,0.0336,-0.0876,-0.1518,0
1493745638900.0,0.1228,-0.1713,0.1491,0
1493745663900.0,-0.0418,0.0197,-0.068,0
1493745688900.0,-0.1665,0.0951,-0.0383,0
1493745713900.0,0.0146,-0.0029,-0.0237,0
1493745738900.0,0.0264,-0.0069999999999999,0.0334,0
1493745763900.0,0.03,-0.1228,-0.0052,0
1493745788900.0,-0.1888,0.5759,0.0899,0
1493745813900.0,0.0083,0.1022,0.1836,0
1493745838900.0,-0.0171,0.0208,0.0135,0
1493745863900.0,0.0417,0.0259,-0.0799,0
1493745888900.0,0.0412,0.0261,0.1957,0
1493745913900.0,0.0009,-0.0026,-0.0485,0
1493745938900.0,0.0078,0.0029,0.0349,0
1493745963900.0,-0.001,-0.0013,0.0057,0
1493745988900.0,0.1133,0.0464,-0.0056,0
1493746013900.0,0.0083,0.0034,-0.0076,0
1493746038900.0,0.0338,-0.0136,-0.0529,0
1493746063900.0,-0.0319,-0.1034,0.0949,0
1493746088900.0,-0.0421,-0.0211,0.0143,0
1493746113900.0,0.0507,0.0406,0.0416,0
1493746138900.0,0.0235,0.0051,0.0295,0
1493746163900.0,0.0159,0.0053,-0.0209,0
1493746188900.0,0.0031,-0.0076,0.0112,0
1493746213900.0,-0.0032,0.0007,0.0047,0
1493746238900.0,0.2505,0.013,0.0103,0
1493746263900.0,-0.0014,0.0006,0.0053,0
1493746288900.0,0.0009,-0.0016,0.0061,0
1493746313900.0,0.2089,0.0397,-0.0347,0
1493746338900.0,-0.0041,0.0193,-0.0111,0
1493746363900.0,-0.0006,-0.0019,0.0045,0
1493746388900.0,0.0028,0.0042,0.0067,0
1493746413900.0,0.004,0.0012,0.0082,0
1493746438900.0,0.0103,-0.0016,0.0054,0
1493746463900.0,-0.0533,0.0307,-0.0197,0
1493746488900.0,-0.0004,-0.001,0.0061,0
1493746513900.0,-0.0002,0.0001,0.0048,0
1493746538900.0,-0.0022,0.0008,0.0031,0
1493746563900.0,-0.0017,0.0006,0.0038,0
1493746588900.0,-0.0005,-0.0067,0.0071,0
1493746613900.0,-0.0028,-0.0027,0.0047,0
1493746638900.0,-0.0006,-0.0033,0.0066,0
1493746663900.0,-0.002,0.0008,0.0046,0
1493746688900.0,-0.001,0.0009,0.0093,0
1493746713900.0,0.0104,-0.0674,0.0198,0
1493746738900.0,0.0057,0.0106,0.0086,0
1493746763900.0,-0.0039,-0.0464,0.0308,0
1493746788900.0,0.0379,0.0047,-0.003,0
1493746813900.0,-0.0017,-0.0006,0.004,0
1493746838900.0,-0.0071,-0.018,0.037,0
1493746863900.0,-0.0219,0.02,-0.0174,0
1493746888900.0,-0.0029,-0.0036,0.0027,0
1493746913900.0,-0.0323,0.0285,0.0535,0
1493746938900.0,0.0002,0.0085,0.0134,0
1493746963900.0,-0.0337,-0.0565,0.2607,0
1493746988900.0,0.0014,-0.0,0.0058,0
1493747013900.0,-0.0311,0.0007,-0.004,0
1493747038900.0,-0.002,0.0036,0.009,0
1493747063900.0,-0.0014127787553896418,0.0004384101558211099,0.0067542347079578265,0
1493747088900.0,-0.0015356314301060272,0.0004802512841665455,0.006704381448652626,0
1493747113900.0,-0.0016584841048224125,0.0005220924125119811,0.0066545281893474265,0
1493747138900.0,-0.001781336779538798,0.0005639335408574168,0.006604674930042227,0
1493747163900.0,-0.0019041894542551833,0.0006057746692028523,0.006554821670737026,0
1493747188900.0,-0.002027042128971569,0.0006476157975482879,0.006504968411431827,0
1493747213900.0,-0.002149894803687954,0.0006894569258937235,0.006455115152126627,0
1493747238900.0,-0.0022727474784043395,0.0007312980542391592,0.006405261892821427,0
1493747263900.0,-0.0023956001531207248,0.0007731391825845947,0.006355408633516227,0
1493747288900.0,-0.0025184528278371105,0.0008149803109300303,0.006305555374211028,0
1493747313900.0,-0.002641305502553496,0.000856821439275466,0.006255702114905827,0
1493747338900.0,-0.002764158177269881,0.0008986625676209016,0.006205848855600628,0
1493747363900.0,-0.0028870108519862664,0.0009405036959663372,0.006155995596295428,0
1493747388900.0,-0.0030098635267026518,0.0009823448243117727,0.0061061423369902276,0
1493747413900.0,-0.0031327162014190375,0.0010241859526572083,0.006056289077685028,0
1493747438900.0,-0.003255568876135423,0.001066027081002644,0.006006435818379828,0
1493747463900.0,-0.003378421550851808,0.0011078682093480796,0.005956582559074628,0
1493747488900.0,-0.0035012742255681934,0.0011497093376935151,0.005906729299769428,0
1493747513900.0,-0.0036241269002845787,0.0011915504660389507,0.005856876040464229,0
1493747538900.0,-0.0037469795750009645,0.0012333915943843865,0.005807022781159028,0
1493747563900.0,-0.00386983224971735,0.001275232722729822,0.005757169521853829,0
1493747588900.0,-0.003992684924433735,0.0013170738510752576,0.005707316262548629,0
1493747613900.0,-0.004115537599150121,0.0013589149794206931,0.0056574630032434296,0
1493747638900.0,-0.004238390273866506,0.0014007561077661287,0.005607609743938229,0
1493747663900.0,-0.0043612429485828915,0.0014425972361115644,0.0055577564846330295,0
1493747688900.0,-0.004484095623299277,0.001484438364457,0.005507903225327829,0
1493747713900.0,-0.004606948298015662,0.0015262794928024355,0.0054580499660226295,0
1493747738900.0,-0.004729800972732047,0.001568120621147871,0.00540819670671743,0
1493747763900.0,-0.004852653647448433,0.0016099617494933069,0.00535834344741223,0
1493747788900.0,-0.0049755063221648185,0.0016518028778387424,0.00530849018810703,0
1493747813900.0,-0.005098358996881203,0.001693644006184178,0.00525863692880183,0
1493747838900.0,-0.005221211671597589,0.0017354851345296135,0.00520878366949663,0
1493747863900.0,-0.005344064346313975,0.0017773262628750493,0.00515893041019143,0
1493747888900.0,-0.00546691702103036,0.0018191673912204848,0.005109077150886231,0
1493747913900.0,-0.0055897696957467454,0.0018610085195659204,0.005059223891581031,0
1493747938900.0,-0.00571262237046313,0.001902849647911356,0.005009370632275831,0
1493747963900.0,-0.005835475045179516,0.0019446907762567917,0.004959517372970631,0
1493747988900.0,-0.005958327719895902,0.0019865319046022275,0.004909664113665431,0
1493748013900.0,-0.006081180394612287,0.002028373032947663,0.004859810854360231,0
1493748038900.0,-0.0062040330693286724,0.0020702141612930986,0.004809957595055031,0
1493748063900.0,-0.006326885744045057,0.0021120552896385343,0.004760104335749832,0
1493748088900.0,-0.006449738418761443,0.0021538964179839697,0.004710251076444632,0
1493748113900.0,-0.006572591093477829,0.0021957375463294054,0.004660397817139432,0
1493748138900.0,-0.006695443768194214,0.002237578674674841,0.004610544557834231,0
1493748163900.0,-0.006818296442910599,0.0022794198030202766,0.004560691298529032,0
1493748188900.0,-0.006941149117626984,0.0023212609313657123,0.004510838039223832,0
1493748213900.0,-0.00706400179234337,0.002363102059711148,0.004460984779918633,0
1493748238900.0,-0.007186854467059756,0.0024049431880565834,0.004411131520613433,0
1493748263900.0,-0.007309707141776141,0.002446784316402019,0.0043612782613082325,0
1493748288900.0,-0.007432559816492526,0.0024886254447474545,0.004311425002003032,0
1493748313900.0,-0.007555412491208911,0.0025304665730928903,0.0042615717426978325,0
1493748338900.0,-0.007678265165925297,0.002572307701438326,0.004211718483392633,0
1493748363900.0,-0.007801117840641683,0.0026141488297837614,0.004161865224087433,0
1493748388900.0,-0.007923970515358068,0.002655989958129197,0.004112011964782234,0
1493748413900.0,-0.008046823190074454,0.0026978310864746325,0.004062158705477033,0
1493748438900.0,-0.00816967586479084,0.0027396722148200683,0.004012305446171833,0
1493748463900.0,-0.008292528539507224,0.002781513343165504,0.003962452186866633,0
1493748488900.0,-0.00841538121422361,0.0028233544715109394,0.003912598927561434,0
1493748513900.0,-0.008538233888939994,0.002865195599856375,0.0038627456682562337,0
1493748538900.0,-0.00866108656365638,0.002907036728201811,0.003812892408951034,0
1493748563900.0,-0.008783939238372767,0.0029488778565472462,0.003763039149645834,0
1493748588900.0,-0.00890679191308915,0.002990718984892682,0.0037131858903406345,0
1493748613900.0,-0.009029644587805537,0.0030325601132381174,0.0036633326310354345,0
1493748638900.0,-0.009152497262521923,0.003074401241583553,0.0036134793717302344,0
1493748663900.0,-0.009275349937238307,0.003116242369928989,0.003563626112425035,0
1493748688900.0,-0.009398202611954693,0.0031580834982744242,0.003513772853119835,0
1493748713900.0,-0.00952105528667108,0.00319992462661986,0.003463919593814635,0
1493748738900.0,-0.009643907961387463,0.0032417657549652958,0.0034140663345094352,0
1493748763900.0,-0.00976676063610385,0.003283606883310731,0.003364213075204235,0
1493748788900.0,-0.009889613310820233,0.003325448011656167,0.003314359815899035,0
1493748813900.0,-0.01001246598553662,0.003367289140001602,0.0032645065565938356,0
1493748838900.0,-0.010135318660253006,0.003409130268347038,0.0032146532972886356,0
1493748863900.0,-0.010258171334969389,0.0034509713966924737,0.0031648000379834356,0
1493748888900.0,-0.010381024009685776,0.003492812525037909,0.003114946778678236,0
1493748913900.0,-0.010503876684402162,0.003534653653383345,0.003065093519373036,0
1493748938900.0,-0.010626729359118545,0.0035764947817287806,0.003015240260067836,0
1493748963900.0,-0.010749582033834932,0.003618335910074216,0.0029653870007626364,0
1493748988900.0,-0.010872434708551319,0.0036601770384196517,0.0029155337414574363,0
1493749013900.0,-0.010995287383267702,0.003702018166765087,0.0028656804821522363,0
1493749038900.0,-0.011118140057984088,0.003743859295110523,0.0028158272228470367,0
1493749063900.0,-0.011240992732700475,0.0037857004234559586,0.002765973963541837,0
1493749088900.0,-0.011363845407416858,0.003827541551801394,0.0027161207042366367,0
1493749113900.0,-0.011486698082133245,0.0038693826801468297,0.002666267444931437,0
1493749138900.0,-0.011609550756849631,0.0039112238084922655,0.0026164141856262375,0
1493749163900.0,-0.011732403431566014,0.0039530649368377,0.002566560926321037,0
1493749188900.0,-0.011855256106282401,0.003994906065183136,0.0025167076670158375,0
1493749213900.0,-0.011978108780998788,0.004036747193528572,0.002466854407710638,0
1493749238900.0,-0.01210096145571517,0.004078588321874008,0.0024170011484054375,0
1493749263900.0,-0.012223814130431557,0.004120429450219443,0.002367147889100238,0
1493749288900.0,-0.01234666680514794,0.004162270578564878,0.0023172946297950383,0
1493749313900.0,-0.012469519479864327,0.004204111706910314,0.002267441370489838,0
1493749338900.0,-0.012592372154580714,0.00424595283525575,0.0022175881111846383,0
1493749363900.0,-0.012715224829297097,0.004287793963601186,0.0021677348518794387,0
1493749388900.0,-0.012838077504013484,0.004329635091946621,0.0021178815925742382,0
1493749413900.0,-0.01296093017872987,0.004371476220292057,0.0020680283332690386,0
1493749438900.0,-0.013083782853446253,0.004413317348637492,0.002018175073963839,0
1493749463900.0,-0.01320663552816264,0.004455158476982928,0.0019683218146586386,0
1493749488900.0,-0.013329488202879027,0.004496999605328364,0.001918468555353439,0
1493749513900.0,-0.01345234087759541,0.004538840733673799,0.0018686152960482394,0
1493749538900.0,-0.013575193552311796,0.004580681862019235,0.001818762036743039,0
1493749563900.0,-0.013698046227028183,0.004622522990364671,0.0017689087774378394,0
1493749588900.0,-0.013820898901744566,0.004664364118710106,0.0017190555181326398,0
1493749613900.0,-0.013943751576460953,0.004706205247055542,0.0016692022588274394,0
1493749638900.0,-0.01406660425117734,0.004748046375400977,0.0016193489995222398,0
1493749663900.0,-0.014189456925893722,0.004789887503746413,0.0015694957402170402,0
1493749688900.0,-0.014312309600610109,0.004831728632091849,0.0015196424809118397,0
1493749713900.0,-0.014435162275326496,0.004873569760437284,0.0014697892216066401,0
1493749738900.0,-0.014558014950042879,0.0049154108887827196,0.0014199359623014406,0
1493749763900.0,-0.014680867624759265,0.004957252017128155,0.0013700827029962401,0
1493749788900.0,-0.014803720299475652,0.004999093145473591,0.0013202294436910405,0
1493749813900.0,-0.014926572974192035,0.005040934273819027,0.001270376184385841,0
