1493739200272.0,-0.0026,0.0028,0.0048,1
1493739201533.0,-0.0052,0.0055,0.0127,1
1493739202940.0,-0.0012,0.0073,0.0104,1
1493739204622.0,-0.0202,-0.0146,0.0465,1
1493739206092.0,-0.0032,0.006999999999999999,0.0085,1
1493739207689.0,0.001,0.0064,0.0065,1
1493739208990.0,0.0029,0.0057,-0.0008,1
1493739210277.0,0.0117,0.0141,0.0023,1
1493739211552.0,0.0048,0.0083,-0.0069,1
1493739212849.0,0.0095,0.0119,0.0075,1
1493739214123.0,0.0075,0.0014,0.0093,1
1493739215401.0,-0.0044,0.0013,-0.0142,1
1493739216673.0,-0.0003,0.0052,0.0075,1
1493739217968.0,-0.0073,0.0063,0.0189,1
1493739219244.0,0.0037,0.0078,0.0056,1
1493739220525.0,0.0044,0.005,-0.0124,1
1493739221869.0,0.0033,0.0061,0.0117,1
1493739223144.0,-0.0003,0.0065,0.0066,1
1493739224422.0,0.0018,0.0094,0.0133,1
1493739225699.0,0.0005,0.0062,0.0045,1
1493739227007.0,0.0084,0.0112,0.0002,1
1493739228279.0,0.0034,0.0104,0.0137,1
1493739229565.0,-0.0031,0.0076,0.0113,1
1493739230985.0,0.0006,0.0043,0.0102,1
1493739232643.0,0.009000000000000001,0.0114,0.0129,1
1493739234445.0,-0.0641,-0.0104,0.0233,1
1493739235735.0,-0.0002,0.0031,0.0061,1
1493739237521.0,0.0023,0.0019,0.0148,1
1493739239321.0,-0.0032,0.005,0.0057,1
1493739241121.0,-0.0029,0.0114,0.0172,1
1493739242391.0,-0.0037,0.0064,0.0216,1
1493739244191.0,0.0027,-0.006999999999999999,-0.0035,1
1493739245473.0,0.0059,0.008,0.0045,1
1493739274301.0,-0.0015,0.0096,0.0098,1
1493739275561.0,0.0034,0.0086,-0.0516,1
1493739276928.0,0.0193,0.0215,0.0017,1
1493739278219.0,0.0151,-0.0031,0.0337,1
1493739279487.0,-0.0069,0.01,0.0198,1
1493739280793.0,0.131,-0.0131,0.0906,1
1493739282392.0,0.1051,0.0259,0.0483,1
1493739283876.0,-0.0022,-0.0303,-0.0035,1
1493739285540.0,0.0035,0.0068,0.0008,1
1493739286952.0,-0.0085,0.0116,0.0079,1
1493739288228.0,0.0061,0.0257,0.0105,1
1493739289489.0,0.0024,0.0068,-0.0019,1
1493739290795.0,0.0092,0.0177,0.005,1
1493739292069.0,-0.1394,-0.0583,-0.1966,1
1493739293345.0,-0.0038,0.0045,0.0183,1
1493739294705.0,-0.0063,0.0084,0.0064,1
1493739296001.0,0.0039,0.0083,0.0071,1
1493739297278.0,0.0011,0.0053,0.0125,1
1493739298617.0,-0.0002,0.0094,0.003,1
1493739300117.0,-0.0333,-0.0031,0.018000000000000002,1
1493739301708.0,-0.0063,0.0107,0.0146,1
1493739302998.0,0.0109,0.0149,0.0301,1
